关键词,店铺名称,地理位置,产品名称,产品价格,付款人数,店铺链接,图片地址,商品链接,商品ID,店铺类型,当前页面网址,当前时间,页码
粽子,汉班666,浙江嘉兴,嘉兴粽子蛋黄鲜肉粽豆沙甜粽多口味端午节竹篮粽子礼盒装团购送礼,200,1416人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2922844200,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=617298509428&ns=1&abbucket=3#detail,6.17299E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:45.6,17
粽子,安于淡泊04121,河南开封,粽子5斤装蜜枣粽豆沙粽八宝粽花生粽方便速食早餐甜粽手工粽包邮,35.9,78人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=408871523,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/408871523/O1CN01AcHo1L1N7ZoUAccW3_!!408871523.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=620801615028&ns=1&abbucket=3#detail,6.20802E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:46.7,17
粽子,唯美聚,四川成都,四川天伦粽子礼盒肉粽甜粽子咸鸭蛋组合装端午节送礼粽子礼盒团购,59.9,44人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=810405458,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/810405458/O1CN01ueQbew1qBoKWYPwVy_!!810405458.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619847882195&ns=1&abbucket=3#detail,6.19848E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:47.8,17
粽子,米旗官方旗舰店,陕西西安,米旗浓情端午粽子礼盒装840g鲜肉蜜枣豆沙棕子端午节礼品团购,59.9,197人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=475108112,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/475108112/O1CN01Okg7wr29nLUBk8I68_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=569009229401&ns=1&abbucket=3,5.69009E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:48.9,17
粽子,上帝t之城,贵州黔南,贵州灰粽子肉粽真空农家手工粽新鲜散装独山咸板栗鲜肉贵州棕子,33,215人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=387745778,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/387745778/O1CN01LQfSUj1sYN3uM82C6_!!387745778-0-pixelsss.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=594046688701&ns=1&abbucket=3#detail,5.94047E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:50.1,17
粽子,佳宁娜食品旗舰店,广东深圳,佳宁娜四色玲珑冰粽水晶粽子透明即食礼盒甜粽水果味端午节礼盒,88.8,716人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2114853960,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2114853960/O1CN01bkNfk41f7j1jb9fsj_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618217260889&ns=1&abbucket=3,6.18217E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:51.3,17
粽子,留白fly,北京,俗画说端午节礼品粽子礼盒装创意多口味嘉兴肉团购定制高端送礼包,168,338人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=680866694,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/680866694/O1CN01ioA3q21zJtrm0H83M_!!680866694.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618773051537&ns=1&abbucket=3#detail,6.18773E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:52.4,17
粽子,七街八巷旗舰店,山东青岛,粽子黑米咸蛋黄板栗肉粽大棕子礼盒包装散装端午节纯手工新鲜肉粽,24.8,707人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200746035394,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200746035394/O1CN01h4hU591piUyZqiRgh_!!2200746035394-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=617441291546&ns=1&abbucket=3,6.17441E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:53.5,17
粽子,十二紫翼1990,江苏镇江,粽乐乐一人食创意端午节粽子礼盒蛋黄肉粽高档礼盒装定制可做饭盒,88,60人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1954152547,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1954152547/O1CN01QlmiTV1UgZNnLb1Ij_!!1954152547.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619193811813&ns=1&abbucket=3#detail,6.19194E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:54.6,17
粽子,粮午斋旗舰店,浙江嘉兴,七龙珠嘉兴粽子咸蛋黄板栗五花黑猪大肉粽新鲜散装端午节送礼品,75.9,238人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3281380696,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=612822840332&ns=1&abbucket=3,6.12823E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:55.8,17
粽子,问候初心旗舰店,广西桂林,问候初心广西桂林粽子大王鲜肉粽蛋黄大肉粽端午板栗绿豆手工粽,27.6,813人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206535646950,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=604333994960&ns=1&abbucket=3,6.04334E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:56.9,17
粽子,寿哈食品旗舰店,浙江嘉兴,寿哈嘉兴特产鲜肉粽多口味散装批发新鲜手工真空粽子量贩团购早餐,23.9,833人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3339011674,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=591598670202&ns=1&abbucket=3,5.91599E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:58.1,17
粽子,上海九升,江苏苏州,红船粽子嘉兴特产150g*60鲜肉粽子豆沙咸蛋黄组合装整箱批端午节,122,113人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200609734062,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=617740111184&ns=1&abbucket=3#detail,6.1774E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,54:59.2,17
粽子,花旗小姐,广东汕头,精致潮菜端午粽子栀粿枝粿机粽碱水粽机粿新品乌栀粿真空包邮,19.9,256人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=77057133,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/77057133/O1CN012eSu0I22YxjipYujd_!!77057133.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=550389188828&ns=1&abbucket=3#detail,5.50389E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:00.3,17
粽子,melonsha88,重庆,重庆四川粽子肉粽礼盒装团购端午节2500g高档送人客户多口味领导,228,38人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=108759590,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/108759590/O1CN01Ik1va52KiGsXTmrpH_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619524531873&ns=1&abbucket=3#detail,6.19525E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:01.5,17
粽子,禾滋斋食品旗舰店,浙江嘉兴,禾滋斋嘉兴粽子真空装肉粽蛋黄肉粽甜粽端午送礼节送礼品批发团购,29.9,1639人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206892358354,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2206892358354/O1CN017K2OSg2BaBL35wrb3_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=617159948326&ns=1&abbucket=3,6.1716E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:02.6,17
粽子,zqlww,广东肇庆,肇庆肥仔伟裹蒸粽广东传统绿豆鲜肉咸肉粽子5个350克礼品袋包邮,66.8,393人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=49689681,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/49689681/O1CN01tj8DAH2LNwqGSZhiM_!!49689681.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=531515486681&ns=1&abbucket=3#detail,5.31515E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:03.7,17
粽子,toutoe旗舰店,河南新乡,发顺丰图优燕窝竹筒高端粽子礼盒装肉粽端午节送礼品企业团购,79.9,20人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3649775069,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=569271505604&ns=1&abbucket=3,5.69272E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:04.8,17
粽子,sanyang888888,江西宜春,粽叶现摘野生新鲜大粽叶免邮粽子叶干粽叶非芦苇叶麻叶送棉线,8.8,7500+人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2281795994,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=616016350502&ns=1&abbucket=3#detail,6.16016E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:05.9,17
粽子,五芳斋官方旗舰店,浙江嘉兴,五芳斋真空润香豆沙粽5袋早餐手工大粽子140g*10只棕子嘉兴特产,79.8,933人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=45328363511&ns=1&abbucket=3,45328363511,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:07.0,17
粽子,五芳斋官方旗舰店,浙江嘉兴,五芳斋粽子礼盒心意嘉兴粽子肉粽子礼盒装特产蛋黄肉粽豆沙蜜枣,69.9,1362人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=570758749571&ns=1&abbucket=3,5.70759E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:08.2,17
粽子,天猫超市,上海,真真老老方便速食即食肉粽130g*5袋嘉兴粽子特产方便早餐端午,44.5,1235人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=564985722938&ns=1&abbucket=3,5.64986E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:09.4,17
粽子,天猫超市,上海,真真老老250克共2只鲜肉粽嘉兴粽子端午粽子,12,1414人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=17285800072&ns=1&abbucket=3,17285800072,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:10.6,17
粽子,天猫超市,上海,真真老老方便速食肉粽130g*2嘉兴粽子特产方便早餐,9.9,1184人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=570743882552&ns=1&abbucket=3,5.70744E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:11.8,17
粽子,天猫超市,上海,【1件5折】广州酒家利口福粽子红袍豆沙粽200g端午粽方便早餐,21,331人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=615426741762&ns=1&abbucket=3,6.15427E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:13.0,17
粽子,天猫超市,上海,三全粽子三全龙舟粽猪肉粽200g咸粽子端午粽子2只装,13.9,1065人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/725677994/O1CN01WBCa3U28vIkY2NoQr_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=44476302145&ns=1&abbucket=3,44476302145,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:14.1,17
粽子,天猫会员店,上海,荣庆和神鲜粽子吉庆礼盒1360g/盒肉粽蛋黄蜜枣豆沙粽海鸭蛋8粽4蛋,59.9,,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200757237600,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2200757237600/O1CN01ZCK4f3260qhhScBaR_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=620912454871&ns=1&abbucket=3,6.20912E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:15.2,17
粽子,天猫会员店,上海,荣诚和粽祥礼1.34kg端午礼盒嘉兴粽子板栗蛋黄鲜肉豆沙五谷粽,49,,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200757237600,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2200757237600/O1CN01ERenls260qhhSZV4G_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=620340556355&ns=1&abbucket=3,6.20341E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:16.3,17
粽子,知味观官方旗舰店,浙江杭州,知味观手工细沙粽杭州特产手工粽子真空2只装豆沙粽甜粽子散装,13,207人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=475325704,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/475325704/O1CN01xmAUVB1s0Ti63nmTP_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=14511651390&ns=1&abbucket=3,14511651390,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=704,55:17.3,17
粽子,稻香村食品旗舰店,北京,稻香私房COSTA联名粽子蛋黄鲜肉蜜枣八宝甜粽咖啡棕端午特产礼盒,138,9人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1692258071,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1692258071/O1CN01HzjTxg29UZFn2ujtK_!!1692258071-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618362570125&ns=1&abbucket=3,6.18363E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=748,56:54.6,18
粽子,稻香村食品旗舰店,北京,【新品】稻香私房COSTA联名粽子咖啡味蛋黄鲜肉甜粽端午特产礼盒,138,72人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1692258071,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1692258071/O1CN01dIjhPv29UZFqKf6W9_!!1692258071-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618324983032&ns=1&abbucket=3,6.18325E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=748,56:55.8,18
粽子,知味观官方旗舰店,浙江杭州,知味观粽子甜粽细沙粽280g浙江特产速食早餐团购嘉兴口味糯米粽,13.6,165人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=475325704,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/475325704/O1CN01qjMi3W1s0TkxLrvtf_!!475325704-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=616678515929&ns=1&abbucket=3,6.16679E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=748,56:56.9,18
粽子,云端达,四川成都,爱达乐粽子川粽10只装川味粽子礼盒装联名夹心肉粽子端午定制包邮,108,54人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206562028325,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2206562028325/O1CN01HKVZmc2BMtqybK6Hy_!!2206562028325.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618366178675&ns=1&abbucket=3#detail,6.18366E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=748,56:58.0,18
粽子,liyan15854786720,上海,吴越斋粽子招牌新鲜板栗蛋黄鲜肉粽250g*2只现做现售散装早餐真空,29.9,2755人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1125760920,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1125760920/O1CN01JqwW3d1IfOxESoX4d_!!1125760920.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=608561161948&ns=1&abbucket=3#detail,6.08561E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=748,56:59.1,18
